,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
424,424,5,8,"['D 1 -> F_name: DTH  (F_Val: 3570217.665, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 127070872.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3570217.665, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 319501.44, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3570217.665, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 127070872.4, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 319501.44, M_Val: 11000000) Branch: trueBranch']"
425,425,5,8,"['D 1 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 164493718.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 486395.98, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 164493718.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 486395.98, M_Val: 4000000) Branch: trueBranch']"
426,426,5,8,"['D 1 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 164493718.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 486395.98, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 164493718.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 486395.98, M_Val: 4000000) Branch: trueBranch']"
427,427,5,8,"['D 1 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 164493718.4, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 486395.98, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1630358.217, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 164493718.4, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 486395.98, M_Val: 4000000) Branch: trueBranch']"
428,428,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
429,429,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
430,430,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
431,431,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
432,432,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
433,433,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
434,434,3,8,"['D 1 -> F_name: DTH  (F_Val: 580482.2976, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 2004652236.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 31983211.52, M_Val: 77000000) Branch: trueBranch']"
435,435,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
436,436,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
437,437,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
438,438,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
439,439,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
440,440,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
441,441,3,8,"['D 1 -> F_name: DTH  (F_Val: 237665.458, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 595781327.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 237665.458, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 3868020.38, M_Val: 77000000) Branch: trueBranch']"
442,442,5,8,"['D 1 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 781831.28, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 781831.28, M_Val: 4000000) Branch: trueBranch']"
443,443,5,8,"['D 1 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 781831.28, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 781831.28, M_Val: 4000000) Branch: trueBranch']"
444,444,5,8,"['D 1 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 781831.28, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 781831.28, M_Val: 4000000) Branch: trueBranch']"
445,445,5,8,"['D 1 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 781831.28, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 781831.28, M_Val: 4000000) Branch: trueBranch']"
446,446,5,8,"['D 1 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 781831.28, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 781831.28, M_Val: 4000000) Branch: trueBranch']"
447,447,5,8,"['D 1 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 781831.28, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1432135.772, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 280127006.1, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 781831.28, M_Val: 4000000) Branch: trueBranch']"
448,448,1,8,"['D 1 -> F_name: DTH  (F_Val: 63198.87688, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 183098169.3, M_Val: 234500000) Branch: trueBranch', 'D 3 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 936272.4, M_Val: 500000) Branch: falseBranch', 'D 5 -> F_name: UJ  (F_Val: 3113147.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.015) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 936272.4, M_Val: 29000000) Branch: trueBranch']"
449,449,1,8,"['D 1 -> F_name: DTH  (F_Val: 63198.87688, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 183098169.3, M_Val: 234500000) Branch: trueBranch', 'D 3 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 936272.4, M_Val: 500000) Branch: falseBranch', 'D 5 -> F_name: UJ  (F_Val: 3113147.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.015) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 936272.4, M_Val: 29000000) Branch: trueBranch']"
450,450,1,8,"['D 1 -> F_name: DTH  (F_Val: 63198.87688, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 183098169.3, M_Val: 234500000) Branch: trueBranch', 'D 3 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 936272.4, M_Val: 500000) Branch: falseBranch', 'D 5 -> F_name: UJ  (F_Val: 3113147.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.015) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 936272.4, M_Val: 29000000) Branch: trueBranch']"
451,451,1,8,"['D 1 -> F_name: DTH  (F_Val: 63198.87688, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 183098169.3, M_Val: 234500000) Branch: trueBranch', 'D 3 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 936272.4, M_Val: 500000) Branch: falseBranch', 'D 5 -> F_name: UJ  (F_Val: 3113147.54, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.015) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 936272.4, M_Val: 29000000) Branch: trueBranch']"
452,452,5,8,"['D 1 -> F_name: DTH  (F_Val: 9686649.279, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 154428513.1, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9686649.279, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 901794.24, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9686649.279, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 154428513.1, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 901794.24, M_Val: 11000000) Branch: trueBranch']"
453,453,5,8,"['D 1 -> F_name: DTH  (F_Val: 1665804.4119999998, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 167833363.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1665804.4119999998, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 501578.32, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1665804.4119999998, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 167833363.3, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 501578.32, M_Val: 4000000) Branch: trueBranch']"
454,454,5,8,"['D 1 -> F_name: DTH  (F_Val: 9543256.933, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 153366892.3, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 9543256.933, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 194801.12, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 9543256.933, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 153366892.3, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 194801.12, M_Val: 11000000) Branch: trueBranch']"
455,455,3,8,"['D 1 -> F_name: DTH  (F_Val: 222130.7329, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 77000000) Branch: trueBranch']"
456,456,3,8,"['D 1 -> F_name: DTH  (F_Val: 222130.7329, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 77000000) Branch: trueBranch']"
457,457,3,8,"['D 1 -> F_name: DTH  (F_Val: 222130.7329, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 77000000) Branch: trueBranch']"
458,458,3,8,"['D 1 -> F_name: DTH  (F_Val: 222130.7329, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 10110425037.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5978604.92, M_Val: 77000000) Branch: trueBranch']"
