,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
1248,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:24:21.732000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:00.436000,170158174.6,0.0,0.0,834383.32,2572337.36,250019.3626,30262.47407,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-91.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1249,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:24:24.543000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1250,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:24:27.413000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1251,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:31.672000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1252,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:34.496000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1253,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:37.658000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1254,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:24:40.704000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1255,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:43.763000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1256,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:46.907000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1257,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:49.915000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1258,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:52.857000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1259,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:55.751000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1260,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:24:58.470000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1261,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:25:01.361000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1262,YOUTUBE___GENERAL___MOS,5,2019-07-24 08:25:04.185000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:24:46.296000,226047828.5,0.0,0.0,796486.6,2646434.68,191019.6993,62800.85027,4.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-72.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1263,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:25:07.177000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:25:24.227000,163723706.9,0.0,0.0,316731.4,2313973.58,1340614.369,1409175.448,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
1264,YOUTUBE___GENERAL___MOS,4,2019-07-24 08:25:11.066000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-24 08:25:24.227000,163723706.9,0.0,0.0,316731.4,2313973.58,1340614.369,1409175.448,4.0,4.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,0x
