,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
1611,2996,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:29:54.297000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:30:19.696000,608348889.1,0.05,0.0,1269261.263,3617323.88,1125957.3159999999,1027012.5909999999,5.0,4.0,4G,LTE,270849.0,11212.0,-1.0,63601.0,et,-78.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1612,2997,YOUTUBE___GENERAL___MOS,5,2019-08-12 14:30:07.896000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:30:19.696000,608348889.1,0.05,0.0,1269261.263,3617323.88,1125957.3159999999,1027012.5909999999,5.0,4.0,4G,LTE,270849.0,11212.0,-1.0,63601.0,et,-78.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1613,2998,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:30:18.525000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:30:19.696000,608348889.1,0.05,0.0,1269261.263,3617323.88,1125957.3159999999,1027012.5909999999,5.0,4.0,4G,LTE,270849.0,11212.0,-1.0,63601.0,et,-78.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1614,2999,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:31:15.164000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:31:20.044000,561976321.0,0.07,0.0,1184699.183,3261321.88,1564182.3069999998,1599650.945,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-73.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1615,3000,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:31:20.846000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:31:20.044000,561976321.0,0.07,0.0,1184699.183,3261321.88,1564182.3069999998,1599650.945,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-73.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1616,3001,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:31:24.501000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:31:20.044000,561976321.0,0.07,0.0,1184699.183,3261321.88,1564182.3069999998,1599650.945,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-73.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1617,3002,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:31:28.056000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:31:20.044000,561976321.0,0.07,0.0,1184699.183,3261321.88,1564182.3069999998,1599650.945,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-73.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1618,3003,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:31:38.200000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:31:20.044000,561976321.0,0.07,0.0,1184699.183,3261321.88,1564182.3069999998,1599650.945,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-73.0,3.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1619,3004,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:32:39.587000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:32:23.088000,461992783.1,0.0,0.0,529531.82,3098063.98,1086948.9579999999,240449.1383,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-71.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1620,3005,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:32:44.711000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:32:23.088000,461992783.1,0.0,0.0,529531.82,3098063.98,1086948.9579999999,240449.1383,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-71.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1621,3006,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:32:49.166000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:32:23.088000,461992783.1,0.0,0.0,529531.82,3098063.98,1086948.9579999999,240449.1383,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-71.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1622,3007,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:32:52.787000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:32:23.088000,461992783.1,0.0,0.0,529531.82,3098063.98,1086948.9579999999,240449.1383,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-71.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1623,3008,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:32:56.257000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1624,3009,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:32:59.844000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1625,3010,YOUTUBE___GENERAL___MOS,3,2019-08-12 14:33:08.037000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1626,3011,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:33:38.807000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1627,3012,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:33:42.461000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1628,3013,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:33:46.449000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1629,3014,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:33:49.972000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:33:22.867000,593059543.2,0.03,0.0,1252901.113,3334357.9,1116941.132,161543.8495,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-68.0,5.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1630,3015,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:33:57.879000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:34:23.256000,591273123.8,0.0,0.0,2380525.6,3830025.12,1498595.746,406114.1413,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1631,3016,YOUTUBE___GENERAL___MOS,4,2019-08-12 14:34:01.347000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:34:23.256000,591273123.8,0.0,0.0,2380525.6,3830025.12,1498595.746,406114.1413,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1632,3017,YOUTUBE___GENERAL___MOS,5,2019-08-12 14:34:29.381000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 14:34:23.256000,591273123.8,0.0,0.0,2380525.6,3830025.12,1498595.746,406114.1413,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1633,3018,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:30.677000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1634,3019,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:34.264000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1635,3020,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:37.869000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1636,3021,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:43.375000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1637,3022,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:47.197000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1638,3023,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:50.617000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1639,3024,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:14:56.656000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1640,3025,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:15:00.361000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1641,3026,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:15:03.899000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:14:37.034000,601271300.2,0.18,0.0,832052.8293,3447455.9,1466352.303,638510.3393,5.0,1.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-69.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1642,3027,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:15:07.286000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1643,3028,YOUTUBE___GENERAL___MOS,1,2019-08-12 15:15:10.857000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1644,3029,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:15:14.527000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1645,3030,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:15:19.783000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1646,3031,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:23.654000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1647,3032,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:27.196000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1648,3033,YOUTUBE___GENERAL___MOS,4,2019-08-12 15:15:30.829000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1649,3034,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:34.985000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1650,3035,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:38.656000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1651,3036,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:42.227000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1652,3037,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:45.847000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1653,3038,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:49.419000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1654,3039,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:52.906000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1655,3040,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:15:57.227000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1656,3041,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:00.898000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1657,3042,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:04.453000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:15:37.025000,596761936.5,0.08,0.0,670255.2826,3284879.46,1214003.534,412070.8668,5.0,3.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-70.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1658,3043,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:08.574000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1659,3044,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:11.995000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1660,3045,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:15.398000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1661,3046,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:18.852000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1662,3047,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:22.940000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1663,3048,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:26.545000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1664,3049,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:30.316000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1665,3050,YOUTUBE___GENERAL___MOS,3,2019-08-12 15:16:34.270000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1666,3051,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:37.824000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1667,3052,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:41.461000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1668,3053,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:47.319000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1669,3054,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:50.889000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1670,3055,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:54.894000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1671,3056,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:16:58.632000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1672,3057,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:17:02.002000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:16:37.620000,706859789.9,0.07,0.0,2021772.946,5902275.44,1034921.436,167414.054,4.0,2.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-64.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1673,3058,YOUTUBE___GENERAL___MOS,2,2019-08-12 15:17:38.973000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:17:37.227000,690435243.9,0.0,0.0,749580.4,3897451.6,1567409.6330000001,370426.4447,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-66.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1674,3059,YOUTUBE___GENERAL___MOS,4,2019-08-12 15:17:42.929000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:17:37.227000,690435243.9,0.0,0.0,749580.4,3897451.6,1567409.6330000001,370426.4447,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-66.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1675,3060,YOUTUBE___GENERAL___MOS,4,2019-08-12 15:17:46.616000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:17:37.227000,690435243.9,0.0,0.0,749580.4,3897451.6,1567409.6330000001,370426.4447,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-66.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1676,3061,YOUTUBE___GENERAL___MOS,4,2019-08-12 15:17:50.320000,25be5348-d4b9-40e0-8271-bdd88dc6bde1,2019-08-12 15:17:37.227000,690435243.9,0.0,0.0,749580.4,3897451.6,1567409.6330000001,370426.4447,5.0,4.0,4G,LTE,270851.0,11212.0,-1.0,63601.0,et,-66.0,4.0,False,True,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
