,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
1139,1705,YOUTUBE___GENERAL___MOS,2,10:00.2,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1139,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1140,1710,YOUTUBE___GENERAL___MOS,2,11:09.6,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1140,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1141,1711,YOUTUBE___GENERAL___MOS,3,11:18.8,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1141,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1142,1712,YOUTUBE___GENERAL___MOS,3,11:31.8,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1142,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1143,1713,YOUTUBE___GENERAL___MOS,3,11:39.7,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1143,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1144,1714,YOUTUBE___GENERAL___MOS,3,11:46.9,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1144,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1145,1715,YOUTUBE___GENERAL___MOS,3,11:56.5,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1145,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1146,1716,YOUTUBE___GENERAL___MOS,3,12:03.9,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1146,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1147,1717,YOUTUBE___GENERAL___MOS,3,12:16.5,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1147,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1148,1718,YOUTUBE___GENERAL___MOS,3,12:24.0,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1148,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1149,1719,YOUTUBE___GENERAL___MOS,3,12:34.4,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1149,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1150,1720,YOUTUBE___GENERAL___MOS,3,12:50.0,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1150,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1151,1721,YOUTUBE___GENERAL___MOS,5,13:02.8,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1151,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1152,1722,YOUTUBE___GENERAL___MOS,5,13:10.4,7b168c39-81aa-4c37-9ce0-c2eda18a424b,10:15.2,1899692859,0,0,5007725.32,26733156.1,3236479.538,24758.7833,4,3,3G,UMTS,6649725,1101,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1152,3,8,"['D 1 -> F_name: DTH  (F_Val: 3236479.538, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1899692859.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.0, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 5007725.32, M_Val: 77000000) Branch: trueBranch']"
1153,1723,YOUTUBE___GENERAL___MOS,5,13:25.3,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1153,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1154,1724,YOUTUBE___GENERAL___MOS,5,13:36.2,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1154,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1155,1725,YOUTUBE___GENERAL___MOS,5,13:47.6,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1155,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1156,1726,YOUTUBE___GENERAL___MOS,5,13:56.4,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1156,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1157,1727,YOUTUBE___GENERAL___MOS,5,13:56.4,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1157,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1158,1728,YOUTUBE___GENERAL___MOS,5,14:03.4,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1158,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1159,1729,YOUTUBE___GENERAL___MOS,5,14:15.6,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1159,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1160,1730,YOUTUBE___GENERAL___MOS,5,14:22.4,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1160,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1161,1731,YOUTUBE___GENERAL___MOS,5,14:29.9,7b168c39-81aa-4c37-9ce0-c2eda18a424b,16:06.8,787452345.3,0,0,4314219.64,11503634.4,1788997.134,37145.0019,4,4,3G,HSPAP,6649725,1101,-1,63601,et,-66,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,1161,3,8,"['D 1 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 787452345.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1788997.134, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4314219.64, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
