FEEDBACK_APP;FEEDBACK_VALUE;FEEDBACK_DATE;USER_ID;DATE;RTT;DOWNLOAD_LOSS_RATE;UPLOAD_LOSS_RATE;DOWNLOAD_JITTER;UPLOAD_JITTER;UDP_DOWNLOAD_THROUGHPUT;UDP_UPLOAD_THROUGHPUT;SKYPE___VOICE_CALL___MOS;YOUTUBE___VIDEO_PLAYBACK___P_720___MOS;NETWORK_CLASS;NETWORK_TYPE;MOBILE_GSM_CID;MOBILE_GSM_LAC;MOBILE_UMTS_PSC;MOBILE_OPERATOR;MOBILE_OPERATOR_COUNTRY_CODE;SIGNAL_STRENGTH_RSSI__dBm(0);SIGNAL_STRENGTH_LEVEL(0);IS_IN_AIRPLANE_MODE;IS_MOBILE_DATA_ENABLED;IS_ROAMING_DATA_ENABLED;IS_IN_NATIONAL_ROAMING;IS_IN_ROAMING;IS_WIFI_CONNECTED;SIGNAL_STRENGTH_RSSI__dBm(1);SIGNAL_STRENGTH_LEVEL(1);WIFI_SSID
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:26:46.196000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:26:28.847000;104975715.28;0;0;783340.92;565192.88;10475691.200729396;11808030.056803782;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:26:53.144000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:26:28.847000;104975715.28;0;0;783340.92;565192.88;10475691.200729396;11808030.056803782;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:26:59.310000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:27:05.100000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:27:13.400000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:27:22.798000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:27:30.516000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:27:38.245000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:27:53.438000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:27:28.931000;108247269.58;0;0;1042691.48;1173283.48;8650468.689076662;3187828.893435084;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:28:02.128000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:28:28.982000;112131839.93;0;0;928299.74;957144.64;4366875.304924426;11254312.287982505;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:28:15.587000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:28:28.982000;112131839.93;0;0;928299.74;957144.64;4366875.304924426;11254312.287982505;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:29:12.161000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:29:28.849000;106513629.84;0;0;775129.06;767177.04;8700052.109687116;10688946.55210408;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:29:18.915000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:29:28.849000;106513629.84;0;0;775129.06;767177.04;8700052.109687116;10688946.55210408;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:29:26.627000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:29:28.849000;106513629.84;0;0;775129.06;767177.04;8700052.109687116;10688946.55210408;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:29:34.387000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:29:28.849000;106513629.84;0;0;775129.06;767177.04;8700052.109687116;10688946.55210408;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:29:40.795000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:29:28.849000;106513629.84;0;0;775129.06;767177.04;8700052.109687116;10688946.55210408;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:11.154000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:17.427000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:26.394000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:34.711000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:40.369000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:48.120000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:30:56.060000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:30:29.088000;103962058.82;0;0;400333.1;745293.52;4839716.011178018;4671156.929308535;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:31:02.816000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:31:28.955000;107508103.64;0;0;956444.72;853375.34;8751000.625508018;5101540.9244218;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;4;2019-08-10 17:31:10.911000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:31:28.955000;107508103.64;0;0;956444.72;853375.34;8751000.625508018;5101540.9244218;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:31:17.315000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:31:28.955000;107508103.64;0;0;956444.72;853375.34;8751000.625508018;5101540.9244218;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:31:26.583000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:31:28.955000;107508103.64;0;0;956444.72;853375.34;8751000.625508018;5101540.9244218;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:31:33.383000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:31:28.955000;107508103.64;0;0;956444.72;853375.34;8751000.625508018;5101540.9244218;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:01.154000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:08.169000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:19.695000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:26.364000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:33.142000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:41.644000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:47.820000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:32:53.362000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:32:29.003000;108809265.09;0;0;811429.22;1408456.88;5657545.546838448;3621562.1327611464;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:33:00.710000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:33:29.008000;111428207.08;0;0;1133545.28;1085350;9357783.002966622;3016176.9264821513;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:33:08.381000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:33:29.008000;111428207.08;0;0;1133545.28;1085350;9357783.002966622;3016176.9264821513;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:33:14.544000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:33:29.008000;111428207.08;0;0;1133545.28;1085350;9357783.002966622;3016176.9264821513;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:33:21.832000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:33:29.008000;111428207.08;0;0;1133545.28;1085350;9357783.002966622;3016176.9264821513;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:33:30.993000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:33:29.008000;111428207.08;0;0;1133545.28;1085350;9357783.002966622;3016176.9264821513;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:34:26.185000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:34:29.015000;106262014.09;0;0;406150.4;915020.6;11362286.301460141;9547045.360105442;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:36:25.778000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:36:28.881000;104495987.77;0;0;508619.08;909222.24;8037137.384389049;10856758.640684469;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:36:33.047000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:36:28.881000;104495987.77;0;0;508619.08;909222.24;8037137.384389049;10856758.640684469;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:36:46.062000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:36:28.881000;104495987.77;0;0;508619.08;909222.24;8037137.384389049;10856758.640684469;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:37:21.461000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:37:28.957000;107191934.33;0;0;391893.24;1554960.4;8795649.055060316;11035071.314975655;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:37:30.528000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:37:28.957000;107191934.33;0;0;391893.24;1554960.4;8795649.055060316;11035071.314975655;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:37:36.594000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:37:28.957000;107191934.33;0;0;391893.24;1554960.4;8795649.055060316;11035071.314975655;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:37:51.844000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:37:28.957000;107191934.33;0;0;391893.24;1554960.4;8795649.055060316;11035071.314975655;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:37:59.144000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:37:28.957000;107191934.33;0;0;391893.24;1554960.4;8795649.055060316;11035071.314975655;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:38:05.278000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:38:30.827000;121690631.89;0;0;518405.44;2656361.94;8020109.259431959;12503921.659852184;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:38:12.277000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:38:30.827000;121690631.89;0;0;518405.44;2656361.94;8020109.259431959;12503921.659852184;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:38:18.878000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:38:30.827000;121690631.89;0;0;518405.44;2656361.94;8020109.259431959;12503921.659852184;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:38:28.527000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:38:30.827000;121690631.89;0;0;518405.44;2656361.94;8020109.259431959;12503921.659852184;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;4;2019-08-10 17:38:39.478000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:38:30.827000;121690631.89;0;0;518405.44;2656361.94;8020109.259431959;12503921.659852184;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:38:52.477000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:38:30.827000;121690631.89;0;0;518405.44;2656361.94;8020109.259431959;12503921.659852184;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:39:06.462000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:39:28.857000;102824747.38;0;0;278745.4;527972.14;9475885.639550306;9660836.924889738;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:39:13.861000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:39:28.857000;102824747.38;0;0;278745.4;527972.14;9475885.639550306;9660836.924889738;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:39:20.923000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:39:28.857000;102824747.38;0;0;278745.4;527972.14;9475885.639550306;9660836.924889738;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:39:29.138000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:39:28.857000;102824747.38;0;0;278745.4;527972.14;9475885.639550306;9660836.924889738;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:39:35.660000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:39:28.857000;102824747.38;0;0;278745.4;527972.14;9475885.639550306;9660836.924889738;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:40:25.111000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:40:28.798000;105649815.75;0;0;516167.24;1316109.34;8727254.69575476;11998700.140818078;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;4;2019-08-10 17:40:31.818000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:40:28.798000;105649815.75;0;0;516167.24;1316109.34;8727254.69575476;11998700.140818078;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:40:41.458000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:40:28.798000;105649815.75;0;0;516167.24;1316109.34;8727254.69575476;11998700.140818078;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:40:56.900000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:40:28.798000;105649815.75;0;0;516167.24;1316109.34;8727254.69575476;11998700.140818078;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:41:05.960000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:41:28.856000;103575978.43;0;0;402355.8;495307.04;9628651.255391825;9714578.299370768;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:41:18.336000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:41:28.856000;103575978.43;0;0;402355.8;495307.04;9628651.255391825;9714578.299370768;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:41:50.054000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:41:28.856000;103575978.43;0;0;402355.8;495307.04;9628651.255391825;9714578.299370768;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:41:57.161000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:41:28.856000;103575978.43;0;0;402355.8;495307.04;9628651.255391825;9714578.299370768;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:07.734000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:15.444000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:24.722000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:31.365000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:38.244000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:45.485000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:42:55.702000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:42:28.871000;103468130.58;0;0;339452.52;503263.36;9977330.743967202;8778583.532907933;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:43:03.111000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:43:31.420000;105873165.34;0;0;529046.76;989272.96;9053724.984101325;2821731.940854343;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
"YOUTUBE___GENERAL___MOS;5;2019-08-10 17:43:21.161000;5c42bcca-ced2-43f8-96eb-2de0eaa8af69;2019-08-10 17:43:31.420000;105873165.34;0;0;529046.76;989272.96;9053724.984101325;2821731.940854343;5;5;4G;LTE;;;;20801;fr;+Inf;1;False;True;True;False;False;True;-10;5;""BlueStacks"""
