4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
YOUTUBE___GENERAL___MOS,5,27:45.8,9860c008-6ff1-4f10-938b-35500b5585f7,28:04.9,103297716.7,0,0,397911.96,666247.42,9787568.367,8950566.871,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,27:50.6,9860c008-6ff1-4f10-938b-35500b5585f7,28:04.9,103297716.7,0,0,397911.96,666247.42,9787568.367,8950566.871,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,27:56.5,9860c008-6ff1-4f10-938b-35500b5585f7,28:04.9,103297716.7,0,0,397911.96,666247.42,9787568.367,8950566.871,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,28:08.8,9860c008-6ff1-4f10-938b-35500b5585f7,28:04.9,103297716.7,0,0,397911.96,666247.42,9787568.367,8950566.871,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,40:27.0,9860c008-6ff1-4f10-938b-35500b5585f7,40:05.2,102853331.1,0,0,296268.18,419010.8,9904309.148,2334307.739,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,40:33.7,9860c008-6ff1-4f10-938b-35500b5585f7,40:05.2,102853331.1,0,0,296268.18,419010.8,9904309.148,2334307.739,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,40:40.3,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,40:45.9,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,40:51.6,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,40:57.3,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,41:15.0,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,41:20.1,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,41:26.8,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,41:32.7,9860c008-6ff1-4f10-938b-35500b5585f7,41:05.0,102832371.1,0,0,444068.58,470918.6,10007569.45,2769389.937,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,41:37.4,9860c008-6ff1-4f10-938b-35500b5585f7,42:05.1,102906213.7,0,0,306827.66,462582.72,9424589.645,2514546.299,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,41:43.3,9860c008-6ff1-4f10-938b-35500b5585f7,42:05.1,102906213.7,0,0,306827.66,462582.72,9424589.645,2514546.299,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,42:46.2,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,42:51.5,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,42:57.6,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:03.3,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:10.5,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:16.1,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:22.2,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:28.0,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:34.3,9860c008-6ff1-4f10-938b-35500b5585f7,43:05.0,107313021.7,0,0,444190,1214806.96,9292589.523,9456107.064,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:40.9,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,43:48.1,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:01.5,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:07.0,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:13.4,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:19.1,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:25.0,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:31.3,9860c008-6ff1-4f10-938b-35500b5585f7,44:04.8,103635711,0,0,699197.38,381357.52,8715048.401,12818623.26,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:38.0,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:45.4,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:52.6,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,44:58.2,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:08.4,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:14.2,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:20.3,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:26.2,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:33.3,9860c008-6ff1-4f10-938b-35500b5585f7,45:06.2,102778161.6,0,0,488940.96,472113.96,9808796.393,12065143.2,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:38.4,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,45:44.7,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,4,45:50.1,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,4,45:55.0,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:00.6,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:05.4,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:10.8,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:17.1,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:22.4,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:28.0,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:34.1,9860c008-6ff1-4f10-938b-35500b5585f7,46:04.8,103073441.2,0,0,499277.92,646428.36,10193728.91,14061030.11,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:39.5,9860c008-6ff1-4f10-938b-35500b5585f7,47:04.9,102626254.9,0,0,282256.16,541527.92,9732588.827,10170926.06,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:45.4,9860c008-6ff1-4f10-938b-35500b5585f7,47:04.9,102626254.9,0,0,282256.16,541527.92,9732588.827,10170926.06,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:51.6,9860c008-6ff1-4f10-938b-35500b5585f7,47:04.9,102626254.9,0,0,282256.16,541527.92,9732588.827,10170926.06,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,46:59.1,9860c008-6ff1-4f10-938b-35500b5585f7,47:04.9,102626254.9,0,0,282256.16,541527.92,9732588.827,10170926.06,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,47:58.0,9860c008-6ff1-4f10-938b-35500b5585f7,48:06.9,103018523.5,0,0,682476.92,392781.76,9845228.8,3566820.513,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,48:04.4,9860c008-6ff1-4f10-938b-35500b5585f7,48:06.9,103018523.5,0,0,682476.92,392781.76,9845228.8,3566820.513,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,48:09.5,9860c008-6ff1-4f10-938b-35500b5585f7,48:06.9,103018523.5,0,0,682476.92,392781.76,9845228.8,3566820.513,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,48:14.9,9860c008-6ff1-4f10-938b-35500b5585f7,48:06.9,103018523.5,0,0,682476.92,392781.76,9845228.8,3566820.513,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,48:21.4,9860c008-6ff1-4f10-938b-35500b5585f7,48:06.9,103018523.5,0,0,682476.92,392781.76,9845228.8,3566820.513,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,56:56.4,9860c008-6ff1-4f10-938b-35500b5585f7,57:04.9,102831421.3,0,0,502016.88,462511.38,10606817.61,10167860.77,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:02.4,9860c008-6ff1-4f10-938b-35500b5585f7,57:04.9,102831421.3,0,0,502016.88,462511.38,10606817.61,10167860.77,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:09.2,9860c008-6ff1-4f10-938b-35500b5585f7,57:04.9,102831421.3,0,0,502016.88,462511.38,10606817.61,10167860.77,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:14.2,9860c008-6ff1-4f10-938b-35500b5585f7,57:04.9,102831421.3,0,0,502016.88,462511.38,10606817.61,10167860.77,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:21.0,9860c008-6ff1-4f10-938b-35500b5585f7,57:04.9,102831421.3,0,0,502016.88,462511.38,10606817.61,10167860.77,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:29.4,9860c008-6ff1-4f10-938b-35500b5585f7,57:04.9,102831421.3,0,0,502016.88,462511.38,10606817.61,10167860.77,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:36.5,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:43.3,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:49.0,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,57:55.8,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:01.3,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:08.2,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:14.8,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:20.5,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:26.8,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:31.9,9860c008-6ff1-4f10-938b-35500b5585f7,58:05.0,103795577.9,0,0,443279.34,502795.84,9501925.551,3294823.523,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:38.4,9860c008-6ff1-4f10-938b-35500b5585f7,59:06.1,104574638.9,0,0,581789.56,557115.3,9539278.518,8502149.624,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,4,58:43.9,9860c008-6ff1-4f10-938b-35500b5585f7,59:06.1,104574638.9,0,0,581789.56,557115.3,9539278.518,8502149.624,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:49.3,9860c008-6ff1-4f10-938b-35500b5585f7,59:06.1,104574638.9,0,0,581789.56,557115.3,9539278.518,8502149.624,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,58:55.6,9860c008-6ff1-4f10-938b-35500b5585f7,59:06.1,104574638.9,0,0,581789.56,557115.3,9539278.518,8502149.624,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,59:02.6,9860c008-6ff1-4f10-938b-35500b5585f7,59:06.1,104574638.9,0,0,581789.56,557115.3,9539278.518,8502149.624,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
YOUTUBE___GENERAL___MOS,5,59:09.0,9860c008-6ff1-4f10-938b-35500b5585f7,59:06.1,104574638.9,0,0,581789.56,557115.3,9539278.518,8502149.624,5,5,4G,LTE,,,,20801,fr,#NAME?,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,-10,5,BlueStacks
